3906.1526240000 0.9949830000 0.0008350000 ASTEP 2.406 763
3906.1533450000 1.0001470000 0.0008420000 ASTEP 2.406 759
3906.1540670000 1.0041010000 0.0008470000 ASTEP 2.405 759
3906.1547880000 0.9954050000 0.0008520000 ASTEP 2.405 776
3906.1555100000 1.0053440000 0.0008800000 ASTEP 2.404 790
3906.1562320000 0.9914090000 0.0009090000 ASTEP 2.404 783
3906.1569530000 0.9909660000 0.0009240000 ASTEP 2.403 769
3906.1576750000 0.9928170000 0.0009080000 ASTEP 2.402 781
3906.1583970000 0.9986490000 0.0009120000 ASTEP 2.402 803
3906.1591180000 0.9830440000 0.0008810000 ASTEP 2.401 845
3906.1598400000 1.0037120000 0.0008770000 ASTEP 2.400 871
3906.1605620000 0.9982810000 0.0009020000 ASTEP 2.400 877
3906.1612840000 0.9970210000 0.0009100000 ASTEP 2.399 860
3906.1620050000 0.9991810000 0.0009050000 ASTEP 2.398 834
3906.1627270000 0.9913880000 0.0008800000 ASTEP 2.397 814
3906.1634490000 0.9961990000 0.0008700000 ASTEP 2.397 817
3906.1641710000 0.9937480000 0.0008590000 ASTEP 2.396 825
3906.1648920000 0.9950790000 0.0008660000 ASTEP 2.395 833
3906.1656140000 0.9906540000 0.0008540000 ASTEP 2.394 844
3906.1663350000 0.9956210000 0.0008540000 ASTEP 2.393 852
3906.1670570000 0.9925950000 0.0008420000 ASTEP 2.392 856
3906.1677790000 0.9917900000 0.0008330000 ASTEP 2.391 852
3906.1685000000 0.9940870000 0.0008370000 ASTEP 2.390 837
3906.1692220000 0.9923070000 0.0008290000 ASTEP 2.389 862
3906.1699430000 0.9967350000 0.0008300000 ASTEP 2.388 861
3906.1706650000 1.0044300000 0.0008290000 ASTEP 2.387 851
3906.1713870000 0.9901850000 0.0008210000 ASTEP 2.386 843
3906.1721080000 0.9945440000 0.0008290000 ASTEP 2.385 828
3906.1728300000 0.9934970000 0.0008320000 ASTEP 2.384 808
3906.1735510000 0.9927400000 0.0008330000 ASTEP 2.383 801
3906.1742730000 0.9980650000 0.0008330000 ASTEP 2.382 804
3906.1749950000 0.9966640000 0.0008310000 ASTEP 2.380 826
3906.1757160000 0.9988790000 0.0008350000 ASTEP 2.379 829
3906.1764380000 0.9949650000 0.0008350000 ASTEP 2.378 842
3906.1771600000 0.9974140000 0.0008350000 ASTEP 2.377 838
3906.1778810000 0.9932970000 0.0008320000 ASTEP 2.375 820
3906.1786030000 0.9947370000 0.0008350000 ASTEP 2.374 825
3906.1793250000 0.9910690000 0.0008330000 ASTEP 2.373 839
3906.1800460000 0.9954000000 0.0008350000 ASTEP 2.371 851
3906.1807680000 0.9943490000 0.0008350000 ASTEP 2.370 861
3906.1814900000 0.9965820000 0.0008340000 ASTEP 2.369 849
3906.1822110000 0.9887830000 0.0008330000 ASTEP 2.367 820
3906.1829330000 0.9873550000 0.0008370000 ASTEP 2.366 811
3906.1836550000 0.9941570000 0.0008500000 ASTEP 2.365 819
3906.1843770000 0.9940820000 0.0008480000 ASTEP 2.363 814
